ETBL_ID;TERR_GENRE;TERR_ZONE_ID;TERR_ZONE_NOM_FR;TERR_ZONE_NOM_EN;TERR_ZONE_GENRE_ID;TERR_ZONE_GENRE_FR;TERR_ZONE_GENRE_EN
863685;principal;292120347;Plateau Mont-Royal - Mile End;Plateau Mont-Royal - Mile End;432971;Quartier / secteur;District / Area
863685;principal;21950;Montréal;Montréal;91;Ville;City
863685;principal;3432;Montréal;Montréal;81;Région;Area
863685;principal;3406;Québec;Quebec;75;Province;Province
864093;principal;22242;Rigaud;Rigaud;91;Ville;City
864093;principal;3426;Montérégie;Montérégie;81;Région;Area
864093;principal;3406;Québec;Quebec;75;Province;Province
864161;principal;21752;Saint-Basile-le-Grand;Saint-Basile-le-Grand;91;Ville;City
864161;principal;3426;Montérégie;Montérégie;81;Région;Area
864161;principal;3406;Québec;Quebec;75;Province;Province
864468;principal;21600;Secteur de Rouyn-Noranda;Sector of Rouyn-Noranda;432971;Quartier / secteur;District / Area
864468;principal;255730106;Rouyn-Noranda;Rouyn-Noranda;91;Ville;City
864468;principal;3436;Abitibi-Témiscamingue;Abitibi-Témiscamingue;81;Région;Area
864468;principal;3406;Québec;Quebec;75;Province;Province
864541;principal;292120617;Centre-ville - Quartier des spectacles;Downtown - Quartier des spectacles;432971;Quartier / secteur;District / Area
864541;principal;432973;Centre-ville;Downtown;432971;Quartier / secteur;District / Area
864541;principal;21950;Montréal;Montréal;91;Ville;City
864541;principal;3432;Montréal;Montréal;81;Région;Area
864541;principal;3406;Québec;Quebec;75;Province;Province
864680;principal;5276138;Sorel-Tracy;Sorel-Tracy;91;Ville;City
864680;principal;3426;Montérégie;Montérégie;81;Région;Area
864680;principal;3406;Québec;Quebec;75;Province;Province
864749;principal;22142;Piedmont;Piedmont;91;Ville;City
864749;principal;3430;Laurentides;Laurentides;81;Région;Area
864749;principal;3406;Québec;Quebec;75;Province;Province
864832;principal;22514;Laval;Laval;91;Ville;City
864832;principal;3418;Laval;Laval;81;Région;Area
864832;principal;3406;Québec;Quebec;75;Province;Province
865109;principal;5276138;Sorel-Tracy;Sorel-Tracy;91;Ville;City
865109;principal;3426;Montérégie;Montérégie;81;Région;Area
865109;principal;3406;Québec;Quebec;75;Province;Province
865303;principal;22476;Lachute;Lachute;91;Ville;City
865303;principal;3430;Laurentides;Laurentides;81;Région;Area
865303;principal;3406;Québec;Quebec;75;Province;Province
865528;principal;432973;Centre-ville;Downtown;432971;Quartier / secteur;District / Area
865528;principal;21950;Montréal;Montréal;91;Ville;City
865528;principal;3432;Montréal;Montréal;81;Région;Area
865528;principal;3406;Québec;Quebec;75;Province;Province
865710;principal;292120347;Plateau Mont-Royal - Mile End;Plateau Mont-Royal - Mile End;432971;Quartier / secteur;District / Area
865710;principal;21950;Montréal;Montréal;91;Ville;City
865710;principal;3432;Montréal;Montréal;81;Région;Area
865710;principal;3406;Québec;Quebec;75;Province;Province
865824;principal;432973;Centre-ville;Downtown;432971;Quartier / secteur;District / Area
865824;principal;21950;Montréal;Montréal;91;Ville;City
865824;principal;3432;Montréal;Montréal;81;Région;Area
865824;principal;3406;Québec;Quebec;75;Province;Province
865882;principal;21438;Saint-Jean-sur-Richelieu;Saint-Jean-sur-Richelieu;91;Ville;City
865882;principal;3426;Montérégie;Montérégie;81;Région;Area
865882;principal;3406;Québec;Quebec;75;Province;Province
866119;principal;20938;Saint-Michel-des-Saints;Saint-Michel-des-Saints;91;Ville;City
866119;principal;3428;Lanaudière;Lanaudière;81;Région;Area
866119;principal;3406;Québec;Quebec;75;Province;Province
866636;principal;22242;Rigaud;Rigaud;91;Ville;City
866636;principal;3426;Montérégie;Montérégie;81;Région;Area
866636;principal;3406;Québec;Quebec;75;Province;Province
866706;principal;20464;Ville-Marie;Ville-Marie;91;Ville;City
866706;principal;3436;Abitibi-Témiscamingue;Abitibi-Témiscamingue;81;Région;Area
866706;principal;3406;Québec;Quebec;75;Province;Province
866786;principal;22570;Longueuil;Longueuil;91;Ville;City
866786;principal;3426;Montérégie;Montérégie;81;Région;Area
866786;principal;3406;Québec;Quebec;75;Province;Province
866847;principal;152284829;Rivière-Rouge;Rivière-Rouge;91;Ville;City
866847;principal;3430;Laurentides;Laurentides;81;Région;Area
866847;principal;3406;Québec;Quebec;75;Province;Province
866934;principal;22456;Lac-des-Écorces;Lac-des-Écorces;91;Ville;City
866934;principal;3430;Laurentides;Laurentides;81;Région;Area
866934;principal;3406;Québec;Quebec;75;Province;Province
867200;principal;21600;Secteur de Rouyn-Noranda;Sector of Rouyn-Noranda;432971;Quartier / secteur;District / Area
867200;principal;255730106;Rouyn-Noranda;Rouyn-Noranda;91;Ville;City
867200;principal;3436;Abitibi-Témiscamingue;Abitibi-Témiscamingue;81;Région;Area
867200;principal;3406;Québec;Quebec;75;Province;Province
867484;principal;23198;Secteur de Gatineau;Sector of Gatineau;432971;Quartier / secteur;District / Area
867484;principal;129053474;Gatineau;Gatineau;91;Ville;City
867484;principal;3434;Outaouais;Outaouais;81;Région;Area
867484;principal;3406;Québec;Quebec;75;Province;Province
867783;principal;23198;Secteur de Gatineau;Sector of Gatineau;432971;Quartier / secteur;District / Area
867783;principal;129053474;Gatineau;Gatineau;91;Ville;City
867783;principal;3434;Outaouais;Outaouais;81;Région;Area
867783;principal;3406;Québec;Quebec;75;Province;Province
867861;principal;20418;Val-David;Val-David;91;Ville;City
867861;principal;3430;Laurentides;Laurentides;81;Région;Area
867861;principal;3406;Québec;Quebec;75;Province;Province
868033;principal;22166;Pointe-Claire;Pointe-Claire;91;Ville;City
868033;principal;292119395;Aéroport;Airport;87;Sous-région;Sub-area
868033;principal;3432;Montréal;Montréal;81;Région;Area
868033;principal;3406;Québec;Quebec;75;Province;Province
868124;principal;21918;Mont-Laurier;Mont-Laurier;91;Ville;City
868124;principal;3430;Laurentides;Laurentides;81;Région;Area
868124;principal;3406;Québec;Quebec;75;Province;Province
868223;principal;22686;Amos;Amos;91;Ville;City
868223;principal;3436;Abitibi-Témiscamingue;Abitibi-Témiscamingue;81;Région;Area
868223;principal;3406;Québec;Quebec;75;Province;Province
868455;principal;20566;Sainte-Adèle;Sainte-Adèle;91;Ville;City
868455;principal;3430;Laurentides;Laurentides;81;Région;Area
868455;principal;3406;Québec;Quebec;75;Province;Province
868534;principal;292119698;Est;East;432971;Quartier / secteur;District / Area
868534;principal;21950;Montréal;Montréal;91;Ville;City
868534;principal;3432;Montréal;Montréal;81;Région;Area
868534;principal;3406;Québec;Quebec;75;Province;Province
868720;principal;432973;Centre-ville;Downtown;432971;Quartier / secteur;District / Area
868720;principal;21950;Montréal;Montréal;91;Ville;City
868720;principal;3432;Montréal;Montréal;81;Région;Area
868720;principal;3406;Québec;Quebec;75;Province;Province
868842;principal;292120617;Centre-ville - Quartier des spectacles;Downtown - Quartier des spectacles;432971;Quartier / secteur;District / Area
868842;principal;432973;Centre-ville;Downtown;432971;Quartier / secteur;District / Area
868842;principal;21950;Montréal;Montréal;91;Ville;City
868842;principal;3432;Montréal;Montréal;81;Région;Area
868842;principal;3406;Québec;Quebec;75;Province;Province
868985;principal;20430;Secteur Val-d'Or;Sector of Val-d'Or;432971;Quartier / secteur;District / Area
868985;principal;287410632;Val-d'Or;Val-d'Or;91;Ville;City
868985;principal;3436;Abitibi-Témiscamingue;Abitibi-Témiscamingue;81;Région;Area
868985;principal;3406;Québec;Quebec;75;Province;Province
869028;principal;22644;Matagami;Matagami;91;Ville;City
869028;principal;5718188;Baie-James;Baie-James;81;Région;Area
869028;principal;3406;Québec;Quebec;75;Province;Province
869169;principal;20430;Secteur Val-d'Or;Sector of Val-d'Or;432971;Quartier / secteur;District / Area
869169;principal;287410632;Val-d'Or;Val-d'Or;91;Ville;City
869169;principal;3436;Abitibi-Témiscamingue;Abitibi-Témiscamingue;81;Région;Area
869169;principal;3406;Québec;Quebec;75;Province;Province
869238;principal;22514;Laval;Laval;91;Ville;City
869238;principal;3418;Laval;Laval;81;Région;Area
869238;principal;3406;Québec;Quebec;75;Province;Province
869367;principal;20430;Secteur Val-d'Or;Sector of Val-d'Or;432971;Quartier / secteur;District / Area
869367;principal;287410632;Val-d'Or;Val-d'Or;91;Ville;City
869367;principal;3436;Abitibi-Témiscamingue;Abitibi-Témiscamingue;81;Région;Area
869367;principal;3406;Québec;Quebec;75;Province;Province
869505;principal;23302;Hull;Hull;432971;Quartier / secteur;District / Area
869505;principal;129053474;Gatineau;Gatineau;91;Ville;City
869505;principal;3434;Outaouais;Outaouais;81;Région;Area
869505;principal;3406;Québec;Quebec;75;Province;Province
869624;principal;23102;Duhamel;Duhamel;91;Ville;City
869624;principal;3434;Outaouais;Outaouais;81;Région;Area
869624;principal;3406;Québec;Quebec;75;Province;Province
869667;principal;21882;Rivière-Héva;Rivière-Héva;91;Ville;City
869667;principal;3436;Abitibi-Témiscamingue;Abitibi-Témiscamingue;81;Région;Area
869667;principal;3406;Québec;Quebec;75;Province;Province
869730;principal;21894;Mirabel;Mirabel;91;Ville;City
869730;principal;3430;Laurentides;Laurentides;81;Région;Area
869730;principal;3406;Québec;Quebec;75;Province;Province
869791;principal;22994;Châteauguay;Châteauguay;91;Ville;City
869791;principal;3426;Montérégie;Montérégie;81;Région;Area
869791;principal;3406;Québec;Quebec;75;Province;Province
869861;principal;21932;Village - Mont-Tremblant;Village - Mont-Tremblant;432971;Quartier / secteur;District / Area
869861;principal;134612309;Mont-Tremblant;Mont-Tremblant;91;Ville;City
869861;principal;3430;Laurentides;Laurentides;81;Région;Area
869861;principal;3406;Québec;Quebec;75;Province;Province
869968;principal;20576;Sainte-Agathe-des-Monts;Sainte-Agathe-des-Monts;91;Ville;City
869968;principal;3430;Laurentides;Laurentides;81;Région;Area
869968;principal;3406;Québec;Quebec;75;Province;Province
870098;principal;292119698;Est;East;432971;Quartier / secteur;District / Area
870098;principal;21950;Montréal;Montréal;91;Ville;City
870098;principal;3432;Montréal;Montréal;81;Région;Area
870098;principal;3406;Québec;Quebec;75;Province;Province
870172;principal;21478;Centre-ville;Downtown;432971;Quartier / secteur;District / Area
870172;principal;134612309;Mont-Tremblant;Mont-Tremblant;91;Ville;City
870172;principal;3430;Laurentides;Laurentides;81;Région;Area
870172;principal;3406;Québec;Quebec;75;Province;Province
870375;principal;21438;Saint-Jean-sur-Richelieu;Saint-Jean-sur-Richelieu;91;Ville;City
870375;principal;3426;Montérégie;Montérégie;81;Région;Area
870375;principal;3406;Québec;Quebec;75;Province;Province
870511;principal;21196;Saint-Zénon;Saint-Zénon;91;Ville;City
870511;principal;3428;Lanaudière;Lanaudière;81;Région;Area
870511;principal;3406;Québec;Quebec;75;Province;Province
870586;principal;292119693;Saint-Laurent - Notre-Dame-de-Grâce;Saint-Laurent - Notre-Dame-de-Grâce;432971;Quartier / secteur;District / Area
870586;principal;21950;Montréal;Montréal;91;Ville;City
870586;principal;3432;Montréal;Montréal;81;Région;Area
870586;principal;3406;Québec;Quebec;75;Province;Province
870586;applicable;292119395;Aéroport;Airport;87;Sous-région;Sub-area
870586;applicable;3432;Montréal;Montréal;81;Région;Area
870586;applicable;3406;Québec;Quebec;75;Province;Province
870742;principal;22514;Laval;Laval;91;Ville;City
870742;principal;3418;Laval;Laval;81;Région;Area
870742;principal;3406;Québec;Quebec;75;Province;Province
871033;principal;21438;Saint-Jean-sur-Richelieu;Saint-Jean-sur-Richelieu;91;Ville;City
871033;principal;3426;Montérégie;Montérégie;81;Région;Area
871033;principal;3406;Québec;Quebec;75;Province;Province
871111;principal;22906;Cantley;Cantley;91;Ville;City
871111;principal;3434;Outaouais;Outaouais;81;Région;Area
871111;principal;3406;Québec;Quebec;75;Province;Province
871173;principal;23198;Secteur de Gatineau;Sector of Gatineau;432971;Quartier / secteur;District / Area
871173;principal;129053474;Gatineau;Gatineau;91;Ville;City
871173;principal;3434;Outaouais;Outaouais;81;Région;Area
871173;principal;3406;Québec;Quebec;75;Province;Province
871246;principal;292120617;Centre-ville - Quartier des spectacles;Downtown - Quartier des spectacles;432971;Quartier / secteur;District / Area
871246;principal;432973;Centre-ville;Downtown;432971;Quartier / secteur;District / Area
871246;principal;21950;Montréal;Montréal;91;Ville;City
871246;principal;3432;Montréal;Montréal;81;Région;Area
871246;principal;3406;Québec;Quebec;75;Province;Province
871355;principal;20430;Secteur Val-d'Or;Sector of Val-d'Or;432971;Quartier / secteur;District / Area
871355;principal;287410632;Val-d'Or;Val-d'Or;91;Ville;City
871355;principal;3436;Abitibi-Témiscamingue;Abitibi-Témiscamingue;81;Région;Area
871355;principal;3406;Québec;Quebec;75;Province;Province
871428;principal;21600;Secteur de Rouyn-Noranda;Sector of Rouyn-Noranda;432971;Quartier / secteur;District / Area
871428;principal;255730106;Rouyn-Noranda;Rouyn-Noranda;91;Ville;City
871428;principal;3436;Abitibi-Témiscamingue;Abitibi-Témiscamingue;81;Région;Area
871428;principal;3406;Québec;Quebec;75;Province;Province
871507;principal;22514;Laval;Laval;91;Ville;City
871507;principal;3418;Laval;Laval;81;Région;Area
871507;principal;3406;Québec;Quebec;75;Province;Province
871587;principal;22870;Brossard;Brossard;91;Ville;City
871587;principal;3426;Montérégie;Montérégie;81;Région;Area
871587;principal;3406;Québec;Quebec;75;Province;Province
871713;principal;21094;Saint-Sauveur;Saint-Sauveur;91;Ville;City
871713;principal;3430;Laurentides;Laurentides;81;Région;Area
871713;principal;3406;Québec;Quebec;75;Province;Province
871836;principal;22514;Laval;Laval;91;Ville;City
871836;principal;3418;Laval;Laval;81;Région;Area
871836;principal;3406;Québec;Quebec;75;Province;Province
871922;principal;20938;Saint-Michel-des-Saints;Saint-Michel-des-Saints;91;Ville;City
871922;principal;3428;Lanaudière;Lanaudière;81;Région;Area
871922;principal;3406;Québec;Quebec;75;Province;Province
872120;principal;292120347;Plateau Mont-Royal - Mile End;Plateau Mont-Royal - Mile End;432971;Quartier / secteur;District / Area
872120;principal;21950;Montréal;Montréal;91;Ville;City
872120;principal;3432;Montréal;Montréal;81;Région;Area
872120;principal;3406;Québec;Quebec;75;Province;Province
872277;principal;20756;Sainte-Marthe;Sainte-Marthe;91;Ville;City
872277;principal;3426;Montérégie;Montérégie;81;Région;Area
872277;principal;3406;Québec;Quebec;75;Province;Province
872385;principal;21790;Saint-Charles-Borromée;Saint-Charles-Borromée;91;Ville;City
872385;principal;3428;Lanaudière;Lanaudière;81;Région;Area
872385;principal;3406;Québec;Quebec;75;Province;Province
872716;principal;21932;Village - Mont-Tremblant;Village - Mont-Tremblant;432971;Quartier / secteur;District / Area
872716;principal;134612309;Mont-Tremblant;Mont-Tremblant;91;Ville;City
872716;principal;3430;Laurentides;Laurentides;81;Région;Area
872716;principal;3406;Québec;Quebec;75;Province;Province
872885;principal;23302;Hull;Hull;432971;Quartier / secteur;District / Area
872885;principal;129053474;Gatineau;Gatineau;91;Ville;City
872885;principal;3434;Outaouais;Outaouais;81;Région;Area
872885;principal;3406;Québec;Quebec;75;Province;Province
873029;principal;292120617;Centre-ville - Quartier des spectacles;Downtown - Quartier des spectacles;432971;Quartier / secteur;District / Area
873029;principal;432973;Centre-ville;Downtown;432971;Quartier / secteur;District / Area
873029;principal;21950;Montréal;Montréal;91;Ville;City
